(eV/atm)   strct.         DFT              NN               NN-DFT    path
-----------------------------------------------------------------------------------------
trn000171 e000195       -1.100877        -1.102705        -0.001828  ./DATA/000/095/
trn000172 e000196       -2.995353        -2.998800        -0.003447  ./DATA/100/00/GA/G007/M028/
trn000173 e000198       -2.939716        -2.943019        -0.003303  ./DATA/100/00/GA/G009/M020/
trn000174 e000199       -3.027093        -3.023314         0.003779  ./DATA/100/00/GA/G007/M026/
trn000175 e000200       -3.100684        -3.125943        -0.025259  ./DATA/100/00/GA/G020/M028/
trn000176 e000202       -3.252583        -3.253737        -0.001154  ./DATA/100/00/GA/G024/M029/
trn000177 e000203       -3.126648        -3.142055        -0.015407  ./DATA/100/00/GA/G007/M022/
trn000178 e000204       -2.981224        -3.000238        -0.019014  ./DATA/100/00/GA/G023/M027/
trn000179 e000205       -2.947655        -2.970918        -0.023263  ./DATA/100/00/GA/G002/M020/
trn000180 e000206       -1.247140        -1.251167        -0.004026  ./DATA/000/103/
trn000181 e000207       -3.075468        -3.078609        -0.003141  ./DATA/100/00/GA/G002/M028/
trn000182 e000208       -3.063102        -3.079825        -0.016723  ./DATA/100/00/GA/G022/M023/
trn000183 e000209       -2.951742        -2.962815        -0.011073  ./DATA/200/39/
trn000184 e000210       -3.177696        -3.173814         0.003882  ./DATA/100/00/GA/G014/M026/
trn000185 e000211       -3.207603        -3.207578         0.000025  ./DATA/100/00/GA/G008/M023/
trn000186 e000213       -3.170529        -3.171335        -0.000805  ./DATA/100/00/GA/G012/M028/
trn000187 e000214       -3.028787        -3.036946        -0.008159  ./DATA/100/00/GA/G022/M021/
trn000188 e000216       -1.032520        -1.030708         0.001811  ./DATA/000/092/
trn000189 e000217       -3.296450        -3.290015         0.006435  ./DATA/100/00/GA/G020/M027/
trn000190 e000218       -2.825473        -2.832755        -0.007282  ./DATA/100/00/GA/G001/M021/
trn000191 e000220       -2.964789        -2.987092        -0.022303  ./DATA/100/00/GA/G007/M029/
trn000192 e000223       -2.992955        -3.005106        -0.012151  ./DATA/100/00/GA/G000/M025/
trn000193 e000224       -2.518579        -2.523747        -0.005168  ./DATA/200/17/
trn000194 e000225       -1.332240        -1.337899        -0.005659  ./DATA/000/110/
trn000195 e000226       -0.948990        -0.948719         0.000271  ./DATA/000/089/
trn000196 e000227       -2.670453        -2.626470         0.043983  ./DATA/100/00/GA/G015/M029/
trn000197 e000229       -3.183040        -3.186007        -0.002967  ./DATA/100/00/GA/G010/M021/
trn000198 e000230       -2.917572        -2.871953         0.045619  ./DATA/100/00/GA/G005/M023/
trn000199 e000231       -3.269082        -3.263039         0.006043  ./DATA/100/00/GA/G011/M022/
trn000200 e000232       -3.155275        -3.144123         0.011152  ./DATA/100/00/GA/G005/M024/
trn000201 e000233       -3.120567        -3.129759        -0.009192  ./DATA/100/00/GA/G002/M021/
trn000202 e000234       -2.934971        -2.923039         0.011932  ./DATA/200/23/
trn000203 e000235       -2.999438        -3.007268        -0.007830  ./DATA/100/00/GA/G019/M021/
trn000204 e000236       -1.440241        -1.443623        -0.003383  ./DATA/000/148/
trn000205 e000237       -2.763865        -2.757039         0.006826  ./DATA/100/00/GA/G005/M028/
trn000206 e000238       -3.199015        -3.206702        -0.007687  ./DATA/100/00/GA/G011/M021/
trn000207 e000239       -3.134165        -3.134794        -0.000629  ./DATA/100/00/GA/G017/M027/
trn000208 e000240       -3.012386        -3.002252         0.010134  ./DATA/100/00/GA/G003/M020/
trn000209 e000241       -3.211193        -3.212620        -0.001427  ./DATA/100/00/GA/G013/M021/
trn000210 e000242       -3.086771        -3.090116        -0.003345  ./DATA/100/00/GA/G016/M027/
trn000211 e000243       -3.014259        -3.016267        -0.002008  ./DATA/100/00/GA/G012/M025/
trn000212 e000244       -3.046890        -3.046621         0.000269  ./DATA/200/27/
trn000213 e000245       -3.307161        -3.298070         0.009090  ./DATA/100/00/GA/G022/M028/
trn000214 e000246       -3.152934        -3.160967        -0.008033  ./DATA/100/00/GA/G014/M025/
trn000215 e000247       -2.974545        -2.986788        -0.012243  ./DATA/200/38/
trn000216 e000248       -1.435798        -1.433347         0.002451  ./DATA/000/126/
trn000217 e000249       -3.288952        -3.281236         0.007716  ./DATA/100/00/GA/G015/M027/
trn000218 e000251       -2.901176        -2.909126        -0.007950  ./DATA/200/41/
trn000219 e000252       -3.277033        -3.275052         0.001982  ./DATA/100/00/GA/G012/M029/
trn000220 e000253       -2.982175        -2.989231        -0.007056  ./DATA/100/00/GA/G024/M028/
trn000221 e000254       -3.190046        -3.189537         0.000510  ./DATA/100/00/GA/G006/M020/
trn000222 e000255       -1.180800        -1.184337        -0.003537  ./DATA/000/099/
